qid,docid,docno,rank,score,query,query_toks,text
0,357,633_chunk000,10,737.0271151264202,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}","The legal question concerned a situation in which the applicant (a third country national) claimed asylum based on events that had happened in another EU MS in which the applicant had lived and towards which the Dublin Regulation was applicable. In the current case, a Nigerian national claimed she was in danger of persecution and serious harm in Spain due to her ex-husband."
0,479,49_chunk001,11,735.4122500538621,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}","The applicant was therefore detained for the purpose of her removal by the Police of the Czech Republic under the provisions of the Act on the Residence of Foreigners implementing Art. 15 of the Returns Directive. In the detention, the applicant lodged an application for..."
0,62,3981_chunk000,12,735.0897797309348,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}","The case concerned an applicant from Belarus, a mother with her minor son who applied for asylum in Slovakia claiming a fear of persecution upon return to her home country due to opposition to the current regime. She claimed to have publicly and actively participated in anti-government protests following the 2020 presidential elections, within the territory of Slovakia."
0,340,583_chunk000,13,729.9895710456192,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}",Two related cases involved applicants applying for asylum on the basis of claiming persecution because of their sexual orientation. The applicants submited that the correct standard of proof required should be a reasonable degree of likelihood.
0,504,169_chunk000,14,728.9583780086007,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}","The Court ruled on the guidance set out in HJ (Iran) v Secretary of State for the Home Department [2010] UKSC 31 on the approach to sexual orientation asylum claims, including consideration of whether a gay applicant for international protection would conceal their sexual orientation upon return to their country of origin and the reasons for concealment, was compatible with Directive 2004/83..."
0,96,3230_chunk000,15,710.4375172623292,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}","The applicant, an Afghan national, was denied subsidiary protection on exclusion grounds, namely that there were serious reasons for considering that he had committed a serious crime. The decision was upheld by the National Court of Asylum (CNDA), and the applicant subsequently appealed to the Council of State."
0,4,5889_chunk000,16,707.5907060469273,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}","The applicants, F.S. and A.S., two brothers who fled Afghanistan after losing their parents in a bombing, travelled through Pakistan, Iran, Turkey, Bulgaria and Serbia before arriving in the Hungarian transit zone in Röszke on 24 October 2017. There, they were detained in a 5-person container on their own and applied for asylum."
0,538,55_chunk000,17,698.9383958579441,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}",The applicant was a Nigerian national who was born in May 1991. She arrived in the State on 9 January 2007 when she was 15 years old and applied for asylum. The applicant claimed to have been threatened with forced marriage and attempted rape. She said she was given assistance by the African Refugee Foundation (“AREF”) before ultimately leaving Nigeria.
0,43,4233_chunk001,18,697.9974720190477,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}",The applicant complained of the legality of the administrative detention and of the procedural issues related to this...
0,248,689_chunk000,19,689.830132943371,Applicant Detention and Asylum Claims,"{'asylum': 231.01242065429688, 'detention': 217.1792755126953, 'applicant': 170.61280822753906, 'claim': 155.9637908935547, 'application': 142.39892578125, 'claims': 127.17999267578125, 'prison': 117.04942321777344, 'immigration': 115.72674560546875, 'arrested': 104.70023345947266, 'lawsuit': 100.63427734375, 'alien': 91.5473861694336, 'applicants': 85.47240447998047, 'penalty': 85.0564956665039, 'refugee': 84.33718872070312, 'deportation': 79.77300262451172, 'candidate': 74.11628723144531, 'police': 52.615577697753906, 'judge': 51.17262649536133, 'jail': 47.93186569213867, 'persecution': 45.44091033935547, 'disability': 43.874114990234375, 'legal': 43.82500457763672, 'qualification': 43.29621887207031, 'jurisdiction': 42.0366096496582, 'registration': 41.738887786865234, 'regulation': 40.19966125488281, 'refugees': 33.98501968383789, 'ban': 32.5144157409668, 'claimed': 32.509605407714844, 'appointment': 31.06020736694336, 'rights': 29.874893188476562, 'protection': 25.767105102539062, 'inmate': 22.7263126373291, 'visa': 22.01372528076172, 'court': 21.313074111938477, 'duty': 20.74359893798828, 'agency': 20.545549392700195, 'threat': 19.69865608215332, 'law': 19.399736404418945, 'discrimination': 18.35834312438965, ')': 17.843687057495117, 'alleged': 17.810102462768555, 'case': 15.500174522399902, 'fraud': 14.901286125183105, 'holder': 14.824771881103516, 'refuge': 13.745416641235352, 'and': 13.37773609161377, 'illegal': 12.181244850158691, 'violation': 11.866278648376465, 'detained': 10.437248229980469, 'restoration': 8.546725273132324, 'torture': 8.531095504760742, 'facility': 8.489020347595215, 'arrest': 7.553507328033447, 'emergency': 6.732095718383789, 'shelter': 6.047550201416016, 'custody': 5.050491809844971, 'suit': 4.690654277801514, 'lawyer': 4.602712154388428, 'sheriff': 3.8064022064208984, 'person': 3.1756751537323, 'employment': 2.6483309268951416, 'denied': 2.3174397945404053, 'bureau': 1.3933528661727905, '##iction': 0.6440478563308716}","The applicants, a coalition of Belgian NGOs, filed an appeal claiming the suspension of the Royal Decree of 22 July 2018 due to the reception condition of children in detention, with special concern to the children detained in 127bis Centre, located near Brussels Airport."
